Unique Word,Year,Count,Fitted Value,Area Ratio
romanian texts,2008,1,1.0,0.0
romanian texts,2009,0,0.8948393,0.356409660201613
romanian texts,2010,0,0.64118034,0.6546377498750471
romanian texts,2011,0,0.36787948,0.8450525410986011
romanian texts,2012,0,0.16901329,0.9407566636236161
romanian texts,2013,1,0.06217653,0.9813572517372229
romanian texts,2014,0,0.01831564,0.9954339844402617
romanian texts,2015,0,0.0043202406,0.9987554207514022
romanian texts,2016,0,0.0008159874,1.0
semi-automatic evaluation,2001,1,1.0,0.0
semi-automatic evaluation,2002,0,0.8948393,0.356409660201613
semi-automatic evaluation,2003,0,0.64118034,0.6546377498750471
semi-automatic evaluation,2004,0,0.36787948,0.8450525410986011
semi-automatic evaluation,2005,0,0.16901329,0.9407566636236161
semi-automatic evaluation,2006,0,0.06217653,0.9813572517372229
semi-automatic evaluation,2007,1,0.01831564,0.9954339844402617
semi-automatic evaluation,2008,0,0.0043202406,0.9987554207514022
semi-automatic evaluation,2009,0,0.0008159874,1.0
open language archives community,2002,1,1.0,0.0
open language archives community,2003,0,0.8948393,0.356409660201613
open language archives community,2004,0,0.64118034,0.6546377498750471
open language archives community,2005,0,0.36787948,0.8450525410986011
open language archives community,2006,1,0.16901329,0.9407566636236161
open language archives community,2007,0,0.06217653,0.9813572517372229
open language archives community,2008,0,0.01831564,0.9954339844402617
open language archives community,2009,0,0.0043202406,0.9987554207514022
open language archives community,2010,0,0.0008159874,1.0
large-scale lfg,2006,1,1.0,0.0
large-scale lfg,2007,0,0.9607895,0.22126810358326526
large-scale lfg,2008,0,0.85214376,0.4284630109371927
large-scale lfg,2009,1,0.6976763,0.6042164874757098
large-scale lfg,2010,1,0.52729243,0.7421867452713348
large-scale lfg,2011,0,0.36787948,0.8429973682751513
large-scale lfg,2012,0,0.23692775,0.9103834652857924
large-scale lfg,2013,0,0.14085843,0.9523592299646292
large-scale lfg,2014,1,0.07730473,0.9764111334229026
large-scale lfg,2015,0,0.039163906,0.9890762451654792
large-scale lfg,2016,0,0.01831564,0.9953900981102488
